dpc_id,source_serial_no,region,taluk,village,opening_date,closing_date,status,latitude,longitude,source_snapshot,source_authority
TNCSC-KMS2025-26-1827,1827,Sivagangai,Thiruppuvanam,Melachorikulam,2026-02-09,2026-03-30,Closed,9.767185,78.299782,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1828,1828,Sivagangai,Thiruppuvanam,Nelmudikarai,2026-01-23,2026-03-25,Closed,9.829550,78.240183,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1829,1829,Sivagangai,Thiruppuvanam,Palayanur,2026-02-14,2026-04-09,Closed,9.733654,78.294596,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1830,1830,Sivagangai,Thiruppuvanam,Pappagudi,2026-03-06,2026-05-09,Closed,9.823835,78.341528,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1831,1831,Sivagangai,Thiruppuvanam,Pethanendhal,2026-02-06,2026-04-02,Closed,9.817940,78.309851,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1832,1832,Sivagangai,Thiruppuvanam,Piramanoor,2026-01-30,2026-04-12,Closed,9.790287,78.289809,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1833,1833,Sivagangai,Thiruppuvanam,Poovanthi,2026-03-06,2026-05-05,Closed,9.857498,78.281961,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1834,1834,Sivagangai,Thiruppuvanam,Sankankulam,2026-02-11,2026-04-22,Closed,9.744920,78.282777,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1835,1835,Sivagangai,Thiruppuvanam,T Alangulam,2026-02-11,2026-04-18,Closed,9.790165,78.289741,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1836,1836,Sivagangai,Thiruppuvanam,Thanjakur,2026-02-16,2026-04-22,Closed,9.728654,78.331149,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1837,1837,Sivagangai,Thiruppuvanam,Theli,2026-02-20,2026-04-08,Closed,9.835360,78.291098,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1838,1838,Sivagangai,Thiruppuvanam,Vayalseri,2026-02-07,2026-04-02,Closed,9.763629,78.254883,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1839,1839,Tenkasi,Alangulam,Alangulam,2025-09-10,2025-09-16,Closed,8.869575,77.489017,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1840,1840,Tenkasi,Alangulam,Kadanganeri,2026-03-02,2026-05-16,Closed,8.923005,77.550203,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1841,1841,Tenkasi,Alangulam,Keelapavoor,2026-03-14,2026-06-02,Closed,8.892120,77.404858,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1842,1842,Tenkasi,Alangulam,Kuthapanjan,2025-09-10,2026-05-06,Closed,8.850940,77.484393,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1843,1843,Tenkasi,Alangulam,Maranthai,2026-03-23,2026-05-02,Closed,8.823706,77.568673,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1844,1844,Tenkasi,Alangulam,Nachiyarpuram,2026-03-16,2026-05-20,Closed,8.941353,77.519591,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1845,1845,Tenkasi,Alangulam,Nettur,2026-02-13,2026-05-08,Closed,8.916420,77.532779,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1846,1846,Tenkasi,Alangulam,Thuppakudi,2025-09-12,2026-05-14,Closed,8.773751,77.445603,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1847,1847,Tenkasi,Kadayanallur,Achanpudur,2026-02-27,2026-05-11,Closed,9.034393,77.298091,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1848,1848,Tenkasi,Kadayanallur,Kadayanallur,2025-09-10,,Open,9.063746,77.347058,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1849,1849,Tenkasi,Kadayanallur,Kodikurichi,2026-02-12,2026-05-20,Closed,9.012593,77.305962,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1850,1850,Tenkasi,Kadayanallur,Sambavar Vadakarai,2026-03-03,2026-05-08,Closed,8.999532,77.388127,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1851,1851,Tenkasi,Kadayanallur,Sundaresapuram,2026-02-10,2026-05-03,Closed,9.101231,77.377091,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1852,1852,Tenkasi,Kadayanallur,Thalaivankottai,2025-09-09,,Open,9.172664,77.437305,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1853,1853,Tenkasi,Kadayanallur,Thirikoodapuram,2026-02-13,2026-04-21,Closed,9.125585,77.350408,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1854,1854,Tenkasi,Sankarankovil,Naduvakurichi Major,2026-03-25,2026-04-18,Closed,9.100184,77.491733,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1855,1855,Tenkasi,Sankarankovil,Panaiyur,2026-02-21,2026-05-02,Closed,9.260418,77.494997,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1856,1856,Tenkasi,Sankarankovil,Veerasigamani,2026-02-20,2026-04-24,Closed,9.091575,77.448595,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1857,1857,Tenkasi,Shenkottai,Karkudi,2025-10-09,2026-05-16,Closed,8.982555,77.210996,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1858,1858,Tenkasi,Shenkottai,Moondru Vaikal Dpc,2025-10-13,2026-05-18,Closed,8.969002,77.231808,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1859,1859,Tenkasi,Shenkottai,Panpoli,2025-10-06,2026-05-22,Closed,9.027949,77.239875,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1860,1860,Tenkasi,Shenkottai,Puliyarai,2025-10-07,2026-05-23,Closed,9.005639,77.189578,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1861,1861,Tenkasi,Shenkottai,Vadakarai,2025-10-17,2026-05-20,Closed,10.803136,79.776045,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1862,1862,Tenkasi,Sivagiri,Duraisamypuram,2026-07-07,,Open,9.295370,77.480293,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1863,1863,Tenkasi,Sivagiri,Gudaloor,2026-02-05,,Open,9.284784,77.450392,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1864,1864,Tenkasi,Sivagiri,Ramanathapuram,2026-01-28,,Open,9.296816,77.422765,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1865,1865,Tenkasi,Sivagiri,Rayagiri 1,2026-02-03,,Open,9.298806,77.441495,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1866,1866,Tenkasi,Sivagiri,Sivagiri 1,2026-01-27,,Open,11.130408,77.806100,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1867,1867,Tenkasi,Sivagiri,Thenmalai 1,2026-01-28,,Open,9.307373,77.509481,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1868,1868,Tenkasi,Sivagiri,Thirumalapuram,2026-02-04,,Open,9.277097,77.427982,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1869,1869,Tenkasi,Sivagiri,Vasudevanallur,2026-02-06,,Open,9.241331,77.404403,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1870,1870,Tenkasi,Sivagiri,Viswanathapperi 1,2026-01-23,,Open,9.353844,77.444633,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1871,1871,Tenkasi,Tenkasi,Adaichani,2026-03-16,2026-05-13,Closed,8.748919,77.453941,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1872,1872,Tenkasi,Tenkasi,Ayiraperi,2025-10-10,2026-04-28,Closed,8.930870,77.300990,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1873,1873,Tenkasi,Tenkasi,Ayyan Tharmapuramadam,2025-10-11,2026-05-16,Closed,8.796493,77.332351,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1874,1874,Tenkasi,Tenkasi,Chellapillayarkulam,2025-09-11,2026-05-29,Closed,8.794036,77.429856,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1875,1875,Tenkasi,Tenkasi,Ilangi,2025-10-09,2026-05-21,Closed,8.964523,77.279596,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1876,1876,Tenkasi,Tenkasi,Kadayam,2025-10-08,2026-05-24,Closed,8.825146,77.367566,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1877,1877,Tenkasi,Tenkasi,Kadayam 2 Dpc,2026-03-18,2026-05-24,Closed,8.824184,77.368079,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1878,1878,Tenkasi,Tenkasi,Karuthapillaiyur,2025-10-17,2026-05-29,Closed,8.771362,77.360968,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1879,1879,Tenkasi,Tenkasi,Keelapuliyur,2025-10-08,2026-04-12,Closed,8.959789,77.327027,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1880,1880,Tenkasi,Tenkasi,Kizha Ambur,2025-10-27,2026-05-16,Closed,8.758861,77.398141,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1881,1881,Tenkasi,Tenkasi,Manthiyoor,2025-10-21,2026-06-04,Closed,8.811393,77.360438,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1882,1882,Tenkasi,Tenkasi,Mela Ambur,2025-10-22,2026-06-01,Closed,8.756124,77.370115,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1883,1883,Tenkasi,Tenkasi,Nannagaram,2026-03-09,2026-04-17,Closed,8.944347,77.292853,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1884,1884,Tenkasi,Tenkasi,Ravanasamuthiram,2025-10-07,2026-06-01,Closed,8.798574,77.373956,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1885,1885,Tenkasi,Tenkasi,Sivasailam Pethanpillai Kudiyiruppu,2025-10-07,2026-05-14,Closed,8.787491,77.318084,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1886,1886,Tenkasi,Tenkasi,Sivasailam Puthukudiyiruppu,2025-10-07,2026-05-21,Closed,8.780439,77.345706,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1887,1887,Tenkasi,Tenkasi,Sundarapandiapuram,2026-02-27,2026-05-07,Closed,8.985478,77.395415,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1888,1888,Tenkasi,Tenkasi,Vellikulam,2025-10-15,2026-05-23,Closed,8.794852,77.404031,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1889,1889,Tenkasi,V.K.Pudur,Surandai,2026-02-27,2026-05-18,Closed,8.979099,77.437666,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1890,1890,Tenkasi,V.K.Pudur,Vadaku Kavalakurichi,2026-02-18,2026-05-17,Closed,8.957341,77.550660,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1891,1891,Tenkasi,V.K.Pudur,Veeranam,2026-03-10,2026-05-27,Closed,8.937735,77.491510,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1892,1892,Thanjavur,Budalur,Aavarampatti,2025-10-22,2026-05-26,Closed,10.757060,78.959658,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1893,1893,Thanjavur,Budalur,Adanjur,2025-10-06,2026-04-16,Closed,10.832798,78.997925,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1894,1894,Thanjavur,Budalur,Agarappettai,2025-10-19,,Open,10.845198,79.909045,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1895,1895,Thanjavur,Budalur,Alamelupuram,2026-02-02,2026-04-09,Closed,10.781000,79.133509,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1896,1896,Thanjavur,Budalur,Ammaiyagaram,2025-09-11,2026-04-21,Closed,10.838230,78.965413,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1897,1897,Thanjavur,Budalur,Ayyanarapuram,2025-10-01,2026-04-13,Closed,10.790643,78.940107,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1898,1898,Thanjavur,Budalur,Ayyasamipatti,2026-02-18,2026-04-11,Closed,10.741690,78.986580,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1899,1899,Thanjavur,Budalur,Budalur,2025-09-26,2026-04-17,Closed,10.785147,78.983378,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1900,1900,Thanjavur,Budalur,Budarayanallur,2025-10-11,2026-04-20,Closed,10.809464,78.967181,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1901,1901,Thanjavur,Budalur,Chellappanpettai,2025-09-30,,Open,10.762674,78.991966,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1902,1902,Thanjavur,Budalur,Chithirakkudi,2025-09-27,2026-04-18,Closed,10.478502,79.010020,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1903,1903,Thanjavur,Budalur,Chozhakampatti,2025-09-29,2026-05-25,Closed,10.818197,78.901259,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1904,1904,Thanjavur,Budalur,Deetcha Samuthiram,2026-02-28,2026-04-09,Closed,10.830508,78.948959,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1905,1905,Thanjavur,Budalur,Elankadu,2025-10-04,2026-04-15,Closed,10.837952,78.928468,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1906,1906,Thanjavur,Budalur,Indalur,2025-10-06,2026-04-16,Closed,10.818108,78.881718,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1907,1907,Thanjavur,Budalur,Kadambankudi,2025-09-27,2026-04-13,Closed,10.818197,78.901259,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1908,1908,Thanjavur,Budalur,Kalarpatti,2026-03-16,2026-04-22,Closed,10.818901,78.998740,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1909,1909,Thanjavur,Budalur,Kalvirayanpettai,2025-09-24,2026-04-09,Closed,10.776140,79.305590,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1910,1910,Thanjavur,Budalur,Kamachipuram Budalur,2026-02-27,2026-04-27,Closed,10.737675,78.898076,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1911,1911,Thanjavur,Budalur,Kandamangalambudalur,2026-02-17,2026-04-27,Closed,10.841049,78.977407,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1912,1912,Thanjavur,Budalur,Katchamangalam,2025-10-03,2026-04-25,Closed,10.827537,78.896947,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1913,1913,Thanjavur,Budalur,Koothur,2026-03-05,2026-04-15,Closed,10.752558,79.729343,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1914,1914,Thanjavur,Budalur,Kottrapatti,2025-09-24,2026-04-15,Closed,10.765076,78.935331,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1915,1915,Thanjavur,Budalur,Kovilpathu,2025-09-27,2026-04-17,Closed,10.795456,78.982433,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1916,1916,Thanjavur,Budalur,Kunamangalam,2026-03-16,2026-04-09,Closed,11.758768,79.691767,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1917,1917,Thanjavur,Budalur,Manaiyeripatti,2025-09-13,2026-04-10,Closed,10.736746,78.921089,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1918,1918,Thanjavur,Budalur,Maraneri,2025-09-28,2026-04-09,Closed,10.809223,78.910674,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1919,1919,Thanjavur,Budalur,Muthandipatti,2026-02-03,2026-03-27,Closed,10.727433,78.962302,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1920,1920,Thanjavur,Budalur,Nagachi,2026-02-12,2026-04-13,Closed,10.865223,78.946939,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1921,1921,Thanjavur,Budalur,Nandavanapatti,2026-02-24,2026-04-01,Closed,10.745352,78.961132,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1922,1922,Thanjavur,Budalur,Navalur,2026-03-14,2026-04-22,Closed,10.746034,78.878562,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1923,1923,Thanjavur,Budalur,Nemam,2026-02-28,2026-04-15,Closed,10.843646,78.922196,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1924,1924,Thanjavur,Budalur,Orathur,2025-09-30,2026-04-24,Closed,12.491521,79.796705,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1925,1925,Thanjavur,Budalur,Palaiya Kariyapatti,2026-02-25,2026-04-11,Closed,10.925124,78.941920,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1926,1926,Thanjavur,Budalur,Palaiyapatti,2026-02-07,,Open,10.700538,78.939608,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1927,1927,Thanjavur,Budalur,Palayapattivadakku,2026-02-16,2026-04-18,Closed,10.699932,78.945849,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1928,1928,Thanjavur,Budalur,Pavanamangalam,2026-03-14,2026-04-17,Closed,10.865126,78.959758,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1929,1929,Thanjavur,Budalur,Pazhamaneri,2026-03-02,2026-04-15,Closed,10.844757,78.940684,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1930,1930,Thanjavur,Budalur,Pazhaya Arcod,2026-03-03,2026-04-09,Closed,10.807710,78.958512,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1931,1931,Thanjavur,Budalur,Ponvilainthanpatti,2026-02-09,2026-04-13,Closed,10.804082,78.883022,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1932,1932,Thanjavur,Budalur,Prammanpettai,2025-10-12,2026-04-29,Closed,10.809580,78.987750,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1933,1933,Thanjavur,Budalur,Pudukariyapatti,2026-02-23,2026-04-01,Closed,11.159193,79.549985,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1934,1934,Thanjavur,Budalur,Pudukudi,2026-02-20,2026-04-10,Closed,10.724074,78.882658,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1935,1935,Thanjavur,Budalur,Pudupatti,2026-02-21,2026-04-09,Closed,10.722991,78.882781,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1936,1936,Thanjavur,Budalur,Rayamundanpatti,2026-02-20,2026-04-17,Closed,10.764287,78.895446,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1937,1937,Thanjavur,Budalur,Renganathapuram,2025-10-16,2026-04-09,Closed,10.834714,78.934949,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1938,1938,Thanjavur,Budalur,Sanjeevepuram,2025-10-09,2026-05-12,Closed,10.785378,78.947479,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1939,1939,Thanjavur,Budalur,Sanurapatti,2026-02-15,2026-04-15,Closed,10.725186,78.942012,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1940,1940,Thanjavur,Budalur,Sembiyankilary,2026-03-27,2026-04-24,Closed,10.817564,79.917843,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1941,1941,Thanjavur,Budalur,Sorakkudipatti,2026-03-06,2026-04-17,Closed,10.773242,78.897098,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1942,1942,Thanjavur,Budalur,Thirukkattupalli,2025-09-04,2026-04-18,Closed,10.849473,78.962650,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1943,1943,Thanjavur,Budalur,Thiruvengadaudayanpatti,2025-09-17,,Open,10.760658,78.990686,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1944,1944,Thanjavur,Budalur,Thondarayanpadi,2025-10-19,2026-04-22,Closed,10.796107,78.940528,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1945,1945,Thanjavur,Budalur,Unjini,2025-10-03,2026-04-20,Closed,10.825567,78.928006,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1946,1946,Thanjavur,Budalur,Vaira Perumalpatti,2025-09-30,2026-04-18,Closed,10.772845,79.000434,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1947,1947,Thanjavur,Budalur,Valambakudi,2026-02-10,2026-04-15,Closed,10.722665,78.916176,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1948,1948,Thanjavur,Budalur,Veeramarasanpettai,2026-03-09,2026-04-22,Closed,10.764218,78.964360,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1949,1949,Thanjavur,Budalur,Velankudi,2026-03-04,2026-04-25,Closed,10.913713,79.102455,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1950,1950,Thanjavur,Budalur,Vendayampatti,2026-03-11,2026-04-16,Closed,10.763725,78.909891,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1951,1951,Thanjavur,Budalur,Vinnamangalam,2026-03-15,2026-04-18,Closed,10.810616,78.971817,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1952,1952,Thanjavur,Budalur,Vinnanurpatti,2025-10-22,2026-04-16,Closed,10.796107,78.940528,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1953,1953,Thanjavur,Budalur,Vishnumpettai,2026-02-27,2026-04-13,Closed,10.866552,78.953963,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1954,1954,Thanjavur,Budalur,Vitlapuram,2026-03-02,2026-05-15,Closed,10.880542,78.972536,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
